level_0,index,ts,T,H,PMS1,PMS2_5,PMS10,CO2,NO2,CO,VoC,C2H5OH,ID,Loc,Customer,Ph,Valid,Valid_CO2,bkps
3814,3814,2023-06-22 01:03:34,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3815,3815,2023-06-22 01:03:35,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3816,3816,2023-06-22 01:03:36,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3817,3817,2023-06-22 01:03:37,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3818,3818,2023-06-22 01:03:38,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3819,3819,2023-06-22 01:03:39,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3820,3820,2023-06-22 01:03:40,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3821,3821,2023-06-22 01:03:41,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3822,3822,2023-06-22 01:03:42,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3823,3823,2023-06-22 01:03:43,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3824,3824,2023-06-22 01:03:44,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3825,3825,2023-06-22 01:03:45,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3826,3826,2023-06-22 01:03:46,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3827,3827,2023-06-22 01:03:47,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3828,3828,2023-06-22 01:03:48,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3829,3829,2023-06-22 01:03:49,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3830,3830,2023-06-22 01:03:50,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3831,3831,2023-06-22 01:03:51,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3832,3832,2023-06-22 01:03:52,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3833,3833,2023-06-22 01:03:53,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3834,3834,2023-06-22 01:03:54,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3835,3835,2023-06-22 01:03:55,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3836,3836,2023-06-22 01:03:56,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3837,3837,2023-06-22 01:03:57,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3838,3838,2023-06-22 01:03:58,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3839,3839,2023-06-22 01:03:59,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3840,3840,2023-06-22 01:04:00,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3841,3841,2023-06-22 01:04:01,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3842,3842,2023-06-22 01:04:02,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3843,3843,2023-06-22 01:04:03,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3844,3844,2023-06-22 01:04:04,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3845,3845,2023-06-22 01:04:05,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3846,3846,2023-06-22 01:04:06,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3847,3847,2023-06-22 01:04:07,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3848,3848,2023-06-22 01:04:08,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3849,3849,2023-06-22 01:04:09,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3850,3850,2023-06-22 01:04:10,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3851,3851,2023-06-22 01:04:11,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3852,3852,2023-06-22 01:04:12,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3853,3853,2023-06-22 01:04:13,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3854,3854,2023-06-22 01:04:14,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3855,3855,2023-06-22 01:04:15,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3856,3856,2023-06-22 01:04:16,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3857,3857,2023-06-22 01:04:17,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3858,3858,2023-06-22 01:04:18,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3859,3859,2023-06-22 01:04:19,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3860,3860,2023-06-22 01:04:20,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3861,3861,2023-06-22 01:04:21,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3862,3862,2023-06-22 01:04:22,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3863,3863,2023-06-22 01:04:23,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3864,3864,2023-06-22 01:04:24,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3865,3865,2023-06-22 01:04:25,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3866,3866,2023-06-22 01:04:26,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3867,3867,2023-06-22 01:04:27,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3868,3868,2023-06-22 01:04:28,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3869,3869,2023-06-22 01:04:29,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3870,3870,2023-06-22 01:04:30,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3871,3871,2023-06-22 01:04:31,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3872,3872,2023-06-22 01:04:32,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3873,3873,2023-06-22 01:04:33,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3874,3874,2023-06-22 01:04:34,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3875,3875,2023-06-22 01:04:35,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3876,3876,2023-06-22 01:04:36,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3877,3877,2023-06-22 01:04:37,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3878,3878,2023-06-22 01:04:38,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3879,3879,2023-06-22 01:04:39,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3880,3880,2023-06-22 01:04:40,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3881,3881,2023-06-22 01:04:41,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3882,3882,2023-06-22 01:04:42,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3883,3883,2023-06-22 01:04:43,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3884,3884,2023-06-22 01:04:44,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3885,3885,2023-06-22 01:04:45,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3886,3886,2023-06-22 01:04:46,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3887,3887,2023-06-22 01:04:47,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3888,3888,2023-06-22 01:04:48,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3889,3889,2023-06-22 01:04:49,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3890,3890,2023-06-22 01:04:50,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3891,3891,2023-06-22 01:04:51,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3892,3892,2023-06-22 01:04:52,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3893,3893,2023-06-22 01:04:53,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3894,3894,2023-06-22 01:04:54,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3895,3895,2023-06-22 01:04:55,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3896,3896,2023-06-22 01:04:56,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3897,3897,2023-06-22 01:04:57,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3898,3898,2023-06-22 01:04:58,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3899,3899,2023-06-22 01:04:59,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3900,3900,2023-06-22 01:05:00,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3901,3901,2023-06-22 01:05:01,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3902,3902,2023-06-22 01:05:02,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3903,3903,2023-06-22 01:05:03,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3904,3904,2023-06-22 01:05:04,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3905,3905,2023-06-22 01:05:05,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3906,3906,2023-06-22 01:05:06,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3907,3907,2023-06-22 01:05:07,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3908,3908,2023-06-22 01:05:08,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3909,3909,2023-06-22 01:05:09,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3910,3910,2023-06-22 01:05:10,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3911,3911,2023-06-22 01:05:11,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3912,3912,2023-06-22 01:05:12,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3913,3913,2023-06-22 01:05:13,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3914,3914,2023-06-22 01:05:14,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3915,3915,2023-06-22 01:05:15,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3916,3916,2023-06-22 01:05:16,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3917,3917,2023-06-22 01:05:17,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3918,3918,2023-06-22 01:05:18,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3919,3919,2023-06-22 01:05:19,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3920,3920,2023-06-22 01:05:20,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3921,3921,2023-06-22 01:05:21,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3922,3922,2023-06-22 01:05:22,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3923,3923,2023-06-22 01:05:23,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3924,3924,2023-06-22 01:05:24,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3925,3925,2023-06-22 01:05:25,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3926,3926,2023-06-22 01:05:26,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3927,3927,2023-06-22 01:05:27,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3928,3928,2023-06-22 01:05:28,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3929,3929,2023-06-22 01:05:29,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3930,3930,2023-06-22 01:05:30,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3931,3931,2023-06-22 01:05:31,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3932,3932,2023-06-22 01:05:32,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3933,3933,2023-06-22 01:05:33,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3934,3934,2023-06-22 01:05:34,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3935,3935,2023-06-22 01:05:35,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3936,3936,2023-06-22 01:05:36,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3937,3937,2023-06-22 01:05:37,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3938,3938,2023-06-22 01:05:38,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3939,3939,2023-06-22 01:05:39,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3940,3940,2023-06-22 01:05:40,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3941,3941,2023-06-22 01:05:41,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3942,3942,2023-06-22 01:05:42,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3943,3943,2023-06-22 01:05:43,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3944,3944,2023-06-22 01:05:44,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3945,3945,2023-06-22 01:05:45,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3946,3946,2023-06-22 01:05:46,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3947,3947,2023-06-22 01:05:47,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3948,3948,2023-06-22 01:05:48,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3949,3949,2023-06-22 01:05:49,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3950,3950,2023-06-22 01:05:50,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3951,3951,2023-06-22 01:05:51,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3952,3952,2023-06-22 01:05:52,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3953,3953,2023-06-22 01:05:53,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3954,3954,2023-06-22 01:05:54,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3955,3955,2023-06-22 01:05:55,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3956,3956,2023-06-22 01:05:56,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3957,3957,2023-06-22 01:05:57,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3958,3958,2023-06-22 01:05:58,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3959,3959,2023-06-22 01:05:59,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3960,3960,2023-06-22 01:06:00,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3961,3961,2023-06-22 01:06:01,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3962,3962,2023-06-22 01:06:02,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3963,3963,2023-06-22 01:06:03,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3964,3964,2023-06-22 01:06:04,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3965,3965,2023-06-22 01:06:05,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3966,3966,2023-06-22 01:06:06,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3967,3967,2023-06-22 01:06:07,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3968,3968,2023-06-22 01:06:08,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3969,3969,2023-06-22 01:06:09,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3970,3970,2023-06-22 01:06:10,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3971,3971,2023-06-22 01:06:11,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3972,3972,2023-06-22 01:06:12,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3973,3973,2023-06-22 01:06:13,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3974,3974,2023-06-22 01:06:14,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3975,3975,2023-06-22 01:06:15,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3976,3976,2023-06-22 01:06:16,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3977,3977,2023-06-22 01:06:17,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3978,3978,2023-06-22 01:06:18,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3979,3979,2023-06-22 01:06:19,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3980,3980,2023-06-22 01:06:20,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
